,adress name,category,place name,place url,road adress name,x,y
0,경기 고양시 덕양구 대자동 636-3,"음식점 > 한식 > 사철탕,영양탕",현정이네옻닭보신탕,http://place.map.kakao.com/16600057,경기 고양시 덕양구 동헌로 273,126.884842372369,37.7120536921524
1,경기 고양시 덕양구 대자동 636-3,"음식점 > 한식 > 사철탕,영양탕",현정이네옻닭보신탕,http://place.map.kakao.com/16600057,경기 고양시 덕양구 동헌로 273,126.884842372369,37.7120536921524
2,경기 고양시 덕양구 대자동 620-8,음식점 > 한식,가정식백반 맛있는통닭,http://place.map.kakao.com/871721374,경기 고양시 덕양구 동헌로307번길 3-9,126.8874288767532,37.71156966445705
3,경기 고양시 덕양구 대자동 620-8,음식점 > 한식,가정식백반 맛있는통닭,http://place.map.kakao.com/871721374,경기 고양시 덕양구 동헌로307번길 3-9,126.8874288767532,37.71156966445705
4,경기 고양시 덕양구 고양동 68-2,음식점 > 한식,장군집,http://place.map.kakao.com/15910642,경기 고양시 덕양구 벽제관로 38-32,126.89915566210455,37.70475810308778
5,경기 고양시 덕양구 고양동 68-2,음식점 > 한식 > 국수,우정손칼국수돈까스,http://place.map.kakao.com/59568450,경기 고양시 덕양구 벽제관로 38-32,126.89913186279344,37.70474727103791
6,경기 고양시 덕양구 고양동 68-2,음식점 > 한식,장군집,http://place.map.kakao.com/15910642,경기 고양시 덕양구 벽제관로 38-32,126.89915566210455,37.70475810308778
7,경기 고양시 덕양구 고양동 68-2,음식점 > 한식 > 국수,우정손칼국수돈까스,http://place.map.kakao.com/59568450,경기 고양시 덕양구 벽제관로 38-32,126.89913186279344,37.70474727103791
8,경기 고양시 덕양구 고양동 384-1,음식점 > 한식,여기가좋겠네,http://place.map.kakao.com/146834228,경기 고양시 덕양구 동헌로 419,126.89849356051342,37.7063081117541
9,경기 고양시 덕양구 고양동 384-1,음식점 > 한식,여기가좋겠네,http://place.map.kakao.com/146834228,경기 고양시 덕양구 동헌로 419,126.89849356051342,37.7063081117541
