,index,place name,reviewer,score,useravg,comment
3699,49579,제주식당 한남점,수민,1.0,1.0,"한번으로 충분합니다
"
3700,49579,제주식당 한남점,stardust,5.0,4.4,
3701,49579,제주식당 한남점,박철희(Charles),1.0,2.6,"멍게에서 이게 뭡니까. 철수세미가 나왔습니다.
이빨나갈뻔...
"
3702,49579,제주식당 한남점,eun,3.0,4.3,
3703,49579,제주식당 한남점,Yul,1.0,4.1,"오랜만에 갔는데 갈치조림에선 오래됐는지 쿰쿰한 냄새 나고 돔배고기는 돼지 냄새 났어요 ... 거기다 서빙하시는
분까지 불친절..ㅠㅜ 이제 다시 가긴 어려울 것 같네요..
"
3704,49579,제주식당 한남점,정엽,1.0,1.9,"일단 초밥은 절대 선택하지 마세요. 다른 음식은 맛이라도 즐기지, 초밥은 너무 허접하고 나오는 것도 느리며 가성비도 떨어집니다.
"
3705,49579,제주식당 한남점,JJJ,3.0,3.6,
3706,49579,제주식당 한남점,🍽,4.0,3.3,"민어지리랑 광어물회 먹었는데 담백하게 맛있어요. 밑반찬도 짜지않고 맛있어요. 잡채도 맛있고 버섯도 통통해서 식감이 좋고 닭가슴살 샐러드도 상큼했어요. 종업원도 친절하고 시끄럽지 않고 분위기가 좋아서 오래 머물고싶은 식당이에요. 화장실이 주방옆에 살짝 개방형으로 한 칸 있어서 좀 당황했는데 깨끗하긴해요. 재방문의사 있어요:)
"
3707,49579,제주식당 한남점,지나가는 과객,1.0,2.4,"이래서 일반 후기는 보면 안됨. 그냥 별점만 보고 가세요
돔베고기 38000원인데 수육 두께 3미리짜리 15점 나옵니다 ㅎㅎ 매운탕 한그릇 22000원이 그나마 양반이에요
"
3708,49579,제주식당 한남점,이진규,1.0,3.3,"기대하고 점심 약속 장소로 여기로 했는데, 완전 실망...ㅠ전복해물뚝배기는 맹물에 된장 푼 것 같이 싱겁고 허접하고...밀도 떨어지는 몇가지 해삼물이 맹물에 둥둥 떠다니는 느낌이랄까...미역국은 손가락 넣어 한손으로  갖다주고...
"
3709,49579,제주식당 한남점,클놈,3.0,3.1,"그닥 싱싱하다라는 느낌은 들지 않고 분위기는 좋음
"
3710,49579,제주식당 한남점,JH,4.0,3.6,
3711,49579,제주식당 한남점,🍽,4.0,3.3,"민어지리랑 광어물회 먹었는데 담백하게 맛있어요. 밑반찬도 짜지않고 맛있어요. 잡채도 맛있고 버섯도 통통해서 식감이 좋고 닭가슴살 샐러드도 상큼했어요. 종업원도 친절하고 시끄럽지 않고 분위기가 좋아서 오래 머물고싶은 식당이에요. 화장실이 주방옆에 살짝 개방형으로 한 칸 있어서 좀 당황했는데 깨끗하긴해요. 재방문의사 있어요:)
"
3712,49579,제주식당 한남점,지나가는 과객,1.0,2.4,"이래서 일반 후기는 보면 안됨. 그냥 별점만 보고 가세요
돔베고기 38000원인데 수육 두께 3미리짜리 15점 나옵니다 ㅎㅎ 매운탕 한그릇 22000원이 그나마 양반이에요
"
3713,49579,제주식당 한남점,이진규,1.0,3.3,"기대하고 점심 약속 장소로 여기로 했는데, 완전 실망...ㅠ전복해물뚝배기는 맹물에 된장 푼 것 같이 싱겁고 허접하고...밀도 떨어지는 몇가지 해삼물이 맹물에 둥둥 떠다니는 느낌이랄까...미역국은 손가락 넣어 한손으로  갖다주고...
"
3714,49579,제주식당 한남점,클놈,3.0,3.1,"그닥 싱싱하다라는 느낌은 들지 않고 분위기는 좋음
"
3715,49579,제주식당 한남점,JH,4.0,3.6,
3716,49579,제주식당 한남점,카이n,4.0,4.0,"한식당
"
3717,49579,제주식당 한남점,정하영,2.0,3.0,"무난하게 식사하면서 반주 하는 식당

요란하지 않고 편안해요
"
3718,49579,제주식당 한남점,정원상,1.0,3.7,"음식별로 비싸기만함
"
3719,49579,제주식당 한남점,김동규,4.0,4.2,
3720,49579,제주식당 한남점,새우찜,1.0,1.9,"비싸기만 하고 진짜 더럽게 맛없음. 절대 비추. 국물에서 라면스프 맛이 남.
"
3721,49579,제주식당 한남점,류근수,1.0,2.6,"두 명이서 38000원 냈는데 한라소주 말고는 밑반찬 하나 제주도 음식맛이란 기억이 없다.
"
3722,49579,제주식당 한남점,heyjude kim,5.0,4.6,
3723,49580,동아냉면 이태원점,Jin,1.0,1.7,"6,000원 하던걸 11,000까지 올려버림??
장사 좀 된다고 정신줄 놓으셨구만...
"
3724,49580,동아냉면 이태원점,워킹토끼,1.0,2.8,"언급할 가치도 없음
"
3725,49580,동아냉면 이태원점,잠,1.0,1.8,"다시다+++++미원 범벅
"
3726,49580,동아냉면 이태원점,민재식,1.0,1.7,"가격이 아주 쳐돌았구나
다시다 맛 육수에  
면 젤싼마이  맛도 그다지
웃긴거는 보광동 본점이라는곳은 그냥 중국아줌마  중국점이라고 해야하고
여기가 가족이 운영하는곳인데 실질적으로는 여기가 본점격인데 가격이 절비싸 
진짜 한방에 훅가야 후회할듯

"
3727,49580,동아냉면 이태원점,:(,3.0,3.7,
3728,49580,동아냉면 이태원점,아따맘마,5.0,4.4,"조금 맵지만 힘들 때 늘 생각나는 곳!! 마음의 고향~!
"
3729,49580,동아냉면 이태원점,링고,5.0,4.2,"키오스크 줄이 정신없긴 했지만 냉면은 맛있었어요. 소짜리 만두도 같이 팔면 좋을 것 같아요..
"
3730,49580,동아냉면 이태원점,👀,3.0,4.0,"냉면 맛집 뿌수기로 방문했습니다~ 주차는 순환이 빨라서 댈자리는 있었는데 2차선이라 대기가 수월하진 않았어요 ㅎ 크게 맵지는 않아서 맵찌리분들도 잘드실수 있을듯합니다 ㅎ 양념이 고추장맛 나는 편이라 집밥같은 느낌이 드는 맛이었습니다.
"
3731,49580,동아냉면 이태원점,Jamie,5.0,3.5,"마시써요오오오옹 빨리 나와서 조아요오오오오ㅠㅠㅠㅠㅠㅠ 여름2었ㄷr....
"
3732,49580,동아냉면 이태원점,jzaaa,5.0,4.1,"♬~♪♬~♪♬~♪♬~♪ 맛있는 집 만두 육즙 너무 맛있구요 너무조아요 매년 저의 여름을 책임지는 동아냉면
"
3733,49580,동아냉면 이태원점,박창희,1.0,3.7,"주차 앞뒤로 2대씩 총 6대 어렵게 대는데 인도로는 보행자들 넘쳐나서 사고 날 뻔 하고, 5만원 어치 주문하면서 제 카드로 할부하겠다 하니 방법을 모른다며 거절하는 곳. 괜히 다른 주차한 차주와 오해 생겨 매우 불쾌한 경험을 했네요. 매장 안에서 포장을 잠시 대기하니 다른 손님들도 차 빼달라는 요청에 불쾌하다는 말을 주고받네요. 평일에 한적할 때나 가야하지 않을까 싶습니다. (맛있는 집이니 붐비는게 아니냐 이해하실 분도 있으실 듯?!)

"
3734,49580,동아냉면 이태원점,뚱때지,4.0,3.5,"맛있다.
조미료 맛 낭낭한 무난하게 모두 즐기기 좋은 매콤 냉면
"
3735,49580,동아냉면 이태원점,묵묵히 연단하기,1.0,3.0,"너무 달고 맵고 시고...면도 덜 익고..
 ...아깝다 내 시간...
"
3736,49580,동아냉면 이태원점,우라칸,2.0,1.8,"맛있어 매주 2회정도 오는데 새로 바뀐 아주머니
냉면그릇 가위 테이블에 던지듯 내려놓는다 사장님은 직원교육좀 시키시길 뭐 저런 아주머니가 다있나 ㅉㅉㅉ
"
3737,49580,동아냉면 이태원점,빵돌이,2.0,1.7,"돈주고 사먹은 최악의 냉면
"
3738,49580,동아냉면 이태원점,나에게도남에게도엄격한사람,2.0,2.6,"정말 재미있는 맛이라서 끝까지 다 먹었습니다.
지극히 원색적인 단짠단짠 ㅎ
특히 온육수 대박~ 꽉찬 풀바디의 와인같은 미원맛~ 굿굿
재방의사는 없습니다ㅠ
"
3739,49580,동아냉면 이태원점,그렇다더라,5.0,3.8,"딱좋아요
"
3740,49580,동아냉면 이태원점,평가맨,5.0,2.0,"맛있음
"
3741,49580,동아냉면 이태원점,심경미,5.0,5.0,
3742,49580,동아냉면 이태원점,흰둥이,1.0,1.1,"건물주가 아니면 이미 망했을집...
둥지냉면이 더 맛있다
"
3743,49580,동아냉면 이태원점,DS,4.0,3.5,"B급 맛인데 
그게 매력이라... 여름엔 두어번 정도 가는 곳 ! 

만두가 넘 맛없음 먹지마요!!!!
"
3744,49580,동아냉면 이태원점,소이츠,1.0,3.4,"중짜 7천원 대짜 9천원
중 시켰는데 양 겁나 적음.. 라면 반개정도? 이거 먹고도 배고파서 다른곳 가야했음
냉면은 너무 매웠음. 하지만 이건 음식점 개성이라고 생각할 수 있어서 봐줌.
문제는 육수임. 너무 짜서 한모금 마시면 얼굴 찌푸리게됨. 
양도 적고, 맛도 그냥저냥, 냉면의 기본인 육수조차도 잘 못 만드는것은 충격적.
유명해서 왔건만 그냥 아무고기집 후식냉면이 이거보단 ㄱㅊ을듯

"
3745,49580,동아냉면 이태원점,마이고파,2.0,3.6,"아니 6.000원 7.000원 하던 낸면값을 7.000원
9.000원으로 가격을 올리냐 너무한거 아녀
"
3746,49580,동아냉면 이태원점,냠,3.0,4.0,
3747,49580,동아냉면 이태원점,j,5.0,4.3,
3748,49580,동아냉면 이태원점,unamsaying,2.0,3.9,"특별하지는 않습니다. 큰 기대는 마시구요.
"
3749,49580,동아냉면 이태원점,뺨따구니,1.0,3.6,"평범
"
3750,49580,동아냉면 이태원점,d,3.0,2.4,"맛있어요
"
3751,49580,동아냉면 이태원점,냠,3.0,4.0,
3752,49580,동아냉면 이태원점,j,5.0,4.3,
3753,49580,동아냉면 이태원점,unamsaying,2.0,3.9,"특별하지는 않습니다. 큰 기대는 마시구요.
"
3754,49580,동아냉면 이태원점,뺨따구니,1.0,3.6,"평범
"
3755,49580,동아냉면 이태원점,d,3.0,2.4,"맛있어요
"
3756,49580,동아냉면 이태원점,서연,5.0,4.8,
3757,49580,동아냉면 이태원점,슬로리,1.0,2.8,"아쉽네요
인스턴트맛
"
3758,49580,동아냉면 이태원점,..,1.0,1.7,"맛이 변함
물냉 항상 먹었었는데
오랜만에 가보니 이상한 신맛만 남
주방에선 중국어가 자꾸들리는듯하고..
"
3759,49580,동아냉면 이태원점,미마,3.0,3.0,"비빔은 어나더 레벨.. 맵찔이는 물냉드세여
"
3760,49580,동아냉면 이태원점,인생은맛집,4.0,3.9,
3761,49580,동아냉면 이태원점,KS,4.0,3.3,"양도 푸짐하고 맛있어요.
"
3762,49580,동아냉면 이태원점,디기딕,3.0,3.5,"크게 특별한 맛인지는 모르겠어요
"
3763,49580,동아냉면 이태원점,cherry,2.0,3.5,"예전같지 않더라구요
만두가 더 맛있었어요
"
3764,49580,동아냉면 이태원점,진,2.0,2.4,"냉면전문점이라기엔 부족하고 고기집 후식냉면같은 맛... 양념이 너무 많아서 다 풀면 양념맛 밖에 안나요
"
3765,49580,동아냉면 이태원점,ESTJ,1.0,2.7,"말도 안됨. 가격만 저렴하지 매운 양념 말고는 전부 기성품 맛. 질긴 플라스틱 같은 면발과 조미료 낭낭한 육수는 마트가면 사 먹을 수 있는데. 양념도 맵기만 하고 특색 없는데, 서비스까지 구리면 진짜 다 갖춘거 아니냐
"
3766,49580,동아냉면 이태원점,sh.ahn,5.0,3.5,"주문후 냉면나오는 시간과 일품적인 맛
그리고 만두와 뜨거운  육수의 맛은 엄지 척 !
"
3767,49580,동아냉면 이태원점,hundred,1.0,1.9,"십년전 동아냉면 생각하고 오랫만에 갔는데 돈만버림
"
3768,49580,동아냉면 이태원점,Aiden,1.0,2.6,"MSG랑 캡사이신을 들이 부었네요. 먹고나서 4시간 지나도 입안이 텁텁해요. 냉면 맛 아시는 분이라면 냉면의 신세계를 경험하시게 될듯.
"
3769,49580,동아냉면 이태원점,분실조심,3.0,3.9,"매콤하고 맛나요. 만두가 왕만두에요. 근데 찾아가서 먹을 맛은 아님
"
3770,49580,동아냉면 이태원점,후앙,4.0,3.6,
3771,49580,동아냉면 이태원점,맛박사,1.0,2.9,"맛이 변했다 해장하러 갔다 봉변
"
3772,49580,동아냉면 이태원점,JJJ,4.0,3.6,
3773,49580,동아냉면 이태원점,JUNE,3.0,3.1,"매콤한 냉면인데 막 엄청 맛있진 않아요
"
3774,49580,동아냉면 이태원점,shushupa,5.0,3.8,"사악하게 매운맛의 끝판왕... + 육수 궁물은 더 사악함. 그 맛에 찾게 되는 집...
"
3775,49580,동아냉면 이태원점,에뱨베뱨,4.0,3.7,"저렴하고 자극적인 맛에 먹는거임
"
3776,49580,동아냉면 이태원점,ENTP,1.0,3.1,"포장해서 집에오니 다시다가루 가라앉은거보고 다신안감
"
3777,49580,동아냉면 이태원점,성지훈,2.0,4.2,"왜유명?ㅋㅋㅋ 
소울이없는저렴한맛
"
3778,49580,동아냉면 이태원점,가가가,1.0,4.1,"물냉면 먹었는데 맵네요
매운거 못드시면 비빔장 빼고드셔야
전 별로네요~~~
"
3779,49580,동아냉면 이태원점,야야야,3.0,4.3,"어쩔수없이 가게된다면 물냉 먹어라 형이말했다. 물냉먹어.
"
3780,49580,동아냉면 이태원점,기억력이나빠만든맛지도,3.0,3.8,"sea발john나매wow
"
3781,49580,동아냉면 이태원점,오빠차,2.0,3.4,"해주냉면 생각하고 먹었는데
설탕 단맛을 싫어하는 내 입맛엔 살짝 아쉽...
"
3782,49580,동아냉면 이태원점,꼭 잘살기~,5.0,3.5,"냉면집들은 각성하라! 서민음식이 왜케 비싸냐!
동아냉면 뻔 좀 봐라~
비빔냉면(대)에 만두추가~
"
3783,49580,동아냉면 이태원점,Son <33>,4.0,3.2,
3784,49580,동아냉면 이태원점,권이철,5.0,4.9,"가격대비 좋아요.
"
3785,49580,동아냉면 이태원점,알레르망,2.0,3.8,"예전보다 별로임
"
3786,49580,동아냉면 이태원점,클놈,1.0,3.1,
3787,49580,동아냉면 이태원점,강동길,3.0,3.1,
3788,49580,동아냉면 이태원점,JH,2.0,3.6,
3789,49580,동아냉면 이태원점,강우혁,2.0,3.7,"물냉 매우니 소스 덜어서 조절하세요
갠적으로 가격대비 나쁘지 않아요. 그런데 친구에게 추천하고 싶은 곳은 아닌 맛 경험이에요
"
3790,49580,동아냉면 이태원점,민택근,3.0,3.7,
3791,49580,동아냉면 이태원점,D,2.0,2.9,"웨이팅이 너무 긴데, 그 정도 맛은 아니라고 생각한다.
"
3792,49580,동아냉면 이태원점,정명학,5.0,5.0,"육수가 맜있어요~!
"
3793,49580,동아냉면 이태원점,한솜트레이딩 이승환,2.0,4.2,
3794,49580,동아냉면 이태원점,ethanghymn,3.0,3.3,"늘 먹을때마다 동네분식집에서 파는 냉면맛이라고 생각하면서도 묘한 중독성때문에 가끔씩 방문함.
"
3795,49580,동아냉면 이태원점,💗 Tiffany's,5.0,4.1,
3796,49580,동아냉면 이태원점,형,2.0,2.8,"혓바닥 따가워요~
먹을수록 심해져요~
괴로워요~
아파요~
땀이 찔끔 나왔어요~
욕도 같이 나왔어요~
어이가 없었어요~
획기적인 맛이었어요~
독특한 '막냉면'이었어요~
내가 먹은 냉면이 물냉면이었어요~

여름에 줄을 서는거 보면 매운맛으로 스트레스를 푸는 사람들에게는 맛집일 수도 있겠다는 생각이 든다.

건물외관은 끔찍하다.
빨강색과 파란색의 강렬한 보색대비.
태극기냐?

"
3797,49580,동아냉면 이태원점,남지형,3.0,3.7,"막국수국물맛같은것이 나쁘지 않다
물냉, 비냉 작은것5000 큰것6000 만두5000
"
3798,49580,동아냉면 이태원점,정은,4.0,3.6,"비빔냉면
"
3799,49580,동아냉면 이태원점,류근수,1.0,2.6,"공장형 냉면집. 
싼 인테리어, 싼 맛, 싼 써비스 말고는 잘 모르겠다.
주문시 ""안 맵게""와 ""덜 맵게""는 다르다.
"
3800,49580,동아냉면 이태원점,wjap,3.0,2.4,"been
"
3801,49580,동아냉면 이태원점,동바,5.0,4.9,
3802,49580,동아냉면 이태원점,김현,3.0,3.5,"3.5/5
찬육수 OK
"
3803,49580,동아냉면 이태원점,Nathen,5.0,4.2,
3804,49580,동아냉면 이태원점,정철,2.0,4.1,"매워 ㅠㅠ 맛은 쏘쏘
"
3805,49580,동아냉면 이태원점,정재욱(에이브),4.0,3.5,"냉면 맛나요 선불임 육수랑 물이랑 찬이랑이 셀프였던듯함
"
3806,49581,일호식 사운즈한남점,복슬복슬알파카,3.0,3.6,"+고등어구이. 3점.
+닭튀김. 2점.
+오징어튀김. 3점.
다 좋았는데 메뉴 선택을 잘못한 듯.
"
3807,49581,일호식 사운즈한남점,타락천사,3.0,3.4,"여러 해 미쉐린 빕구르망에 선정될 정도로 음식의정갈함은 있지만 의외로 맛이 별로 없다 사운즈한남이라는 위치에 없었으면 이도 저도 아닌 한정식 식당이었을 수
"
3808,49581,일호식 사운즈한남점,ESFJ,2.0,3.5,
3809,49581,일호식 사운즈한남점,B,5.0,3.8,"잘함
"
3810,49581,일호식 사운즈한남점,석현,5.0,4.6,"적당한 가격에 적당히 고급스러운 백반집
부모님께 한끼 대접하기 괜찮은듯해요
"
3811,49581,일호식 사운즈한남점,북2,2.0,4.1,
3812,49581,일호식 사운즈한남점,j,2.0,2.6,"음식 나오는데 40분 걸립니다
시간 여유가 많은 분들만 가세요
음식도 전보다는 별로였어요
"
3813,49581,일호식 사운즈한남점,Marc,2.0,2.0,
3814,49581,일호식 사운즈한남점,뚜둔,5.0,4.3,"친절하시구 양도 많고 맛있어요 :)
"
3815,49581,일호식 사운즈한남점,진희,4.0,4.3,"냠냠 굿~
정갈한 한식 한상 !
막 맛있지는 않지만 스페셜한 메뉴와 깔끔함이 매력적임.
사운즈 한남 구경하고 딱임 !
"
3816,49581,일호식 사운즈한남점,국가대표 쉐프,5.0,5.0,"워낙 한식을 좋아해서 항상 집밥이 그리웠는데.. 이렇게 가까운곳에 있는걸 이제야 알았네 젠장..
넘나 좋으다 ㅎㅎ
정갈하면서 건강까지 챙길수 있어 너무 좋았다.
출근하는날은 일호식에서 점심을 챙겨야겠다.

"
3817,49581,일호식 사운즈한남점,kmap,4.0,4.4,
3818,49581,일호식 사운즈한남점,💛,4.0,4.2,"맛있게 잘 먹었습니다
"
3819,49581,일호식 사운즈한남점,mr hahn,2.0,2.9,"음식맛은 2/5
청결은 4/5
가격은 2/5
"
3820,49581,일호식 사운즈한남점,쩨니,2.0,4.4,"정갈하고 심심한 음식
멋스러운 인테리어, 서비스도 다 좋은데
입맛에 안 맞았어요…
목살구이는 너무 질기고 양념이랑 따로 놀고요
떡갈비도 인스턴트가 더 나을지경 ㅠㅠ
김치전은 쫀득하고 바삭한 식감은 좋았으나
역시 심심한 맛..
분위기는 정말 좋네요

"
3821,49581,일호식 사운즈한남점,조용히숨,1.0,2.1,"난 주로 혼밥해서 김치갈비찜 인가 갈비탕인가 시킨적 있는데 (물론 미쉐린 에서 보고 찾아감) 일단 특별한 맛 아니고 재료가 좋지도않음. 직원의 불친절함이 너무 불쾌. 다신 안가고 싶다 미쉐린 에 어떻게 나왔는지 이해가안가네ㅠ 그때 돈없어서 메뉴하나에 20000 넘는거 진짜 사치였는데 너무 후회함..
"
3822,49581,일호식 사운즈한남점,강경양,1.0,1.9,"다음 리뷰 100%는 안믿지만 나쁜리뷰가 일관되게 많은 곳은 그냥 믿고 걸러도 될거 같아요. 여기가 도대체 왜 미술랭? 미슐랭 신뢰도 더 이상 안 속아야겠어요. 그냥 인테리어 멋지게 해놓은 (요즘 잘해놓은제 비하면 멋지지도 않음) 밥집이에요. 미슐랭라고 반찬 허접하고 일단 중요한게 음식이 맛이 없어요. 등갈비 김치찜 고기 비린내 때문에 비위 너무 상했어요. 고기가 안신선해서 그런가? 소고기도 미국산 쓰던데.. 가격보면 한우로 만드시는게 맞을거 같아요. 그냥 기본이 별로인 멋만 가득든 식당.

"
3823,49581,일호식 사운즈한남점,하잉,2.0,4.0,"사운즈 한남에 음식점이 별로 없어서 가게되는데 솔직히 음식 맛은 평범하고 간도 심심해요
가격은 비싼편은 아니라서 그건 만족해요
"
3824,49581,일호식 사운즈한남점,이문동 힌깔리,2.0,3.7,"비싼 가격에 그렇지 못한 맛
그럴 듯한 분위기
"
3825,49581,일호식 사운즈한남점,묘,5.0,5.0,
3826,49581,일호식 사운즈한남점,냠,2.0,4.0,
3827,49581,일호식 사운즈한남점,멀더,1.0,2.6,"미슐랭에 속지 맙시다.
떡갈비는 모래 씹는듯.현미밥 짓기가 서투름.
불고기 덮밥은 우삼겹으로 했는지 기름으로 밥이 말아있는듯이 흥건해서 엄청 느끼. 
반찬도 성의 없는 종류들. 분위기만 그럴듯하지 맛은 없음.
"
3828,49581,일호식 사운즈한남점,앤쮸,3.0,3.5,"코다리정식 주문했습니다
분위기는 미슐랭 2스타급이네요 멋집니다
메인인 코다리는 부드러웠고 촉촉하며 소스는 은은한 양념치킨맛이었습니다. 샐러드와 코다리 맛있었어요. 
된장 국은 회사구내식당 같은 맛이었습니다
낙지젓갈과 동치미는 이마트에서 사먹는맛이었습니다
그렇게 맛있지도 맛없지도 않은 평범한식사 였습니다.
대신 분위기가 정말멋집니다

"
3829,49581,일호식 사운즈한남점,hhh,1.0,1.8,"여기가 미슐랭이라고? 메인도 별로인데 반찬은 상태가 안좋음
"
3830,49581,일호식 사운즈한남점,꾸러기,1.0,1.9,"현미밥이고 김치전은 먹을만한데 육회비빔밥은 별로 였어요 .. 명란계란말이도 별로였고 .... 
그릇치워달라고 했더니 공주님이신지 제가 직원 분 앞까지 끌어드리니 그제서야 받아가시고...
"
3831,49581,일호식 사운즈한남점,grumpy,3.0,3.4,"평타
"
3832,49581,일호식 사운즈한남점,데니한,5.0,4.0,"음식 깔끔하고 맛있습니다. 추운날씨에 안에서 대기 할 수 있게 배려해주셔서 좋았습니다.
"
3833,49581,일호식 사운즈한남점,arche,2.0,4.3,"제가 평소 간이 쎈편이 아닌데도 저한테 좀 심심합니다. 특색이없고 가격대비 그냥 그래요. 반찬도 딱히 맛있게 먹은게 없네요. 가짓수가 많은것도 아니고.. 역시 미슐랭평가는 믿을수가...
"
3834,49581,일호식 사운즈한남점,디기딕,3.0,3.5,"기대만큼은 아니었어요
"
3835,49581,일호식 사운즈한남점,sun,4.0,4.4,"코다리 맛있게 먹었어용~~
맛있는데 가격 값은 못하는 느낌
현미밥인게 넘 조아요 !!
"
3836,49581,일호식 사운즈한남점,느피,2.0,4.1,"일행은 소고기 덮밥 먹고 저는 생 연어 덮밥 먹었는데 생 연어는 아니였어요. 연어에 간이 돼있었는데 엄청 짰구요, 훈제 같았어요ㅠㅠ 요즘 장사가 잘 안 돼서 훈제로 바꾼건지 절대 생 연어는 아니였습니다... 소고기 덮밥도 일행은 너무 싱겁고 그저 그랬다고 했습니다. 오징어 튀김은 맛있었어요. 재방문 의사는 없습니다..!
"
3837,49581,일호식 사운즈한남점,맛집탐험가,3.0,4.1,"가격대를 생각하면 평범한 한식당. 미슐랭 가이드 때문에 외국인이 꽤나 오는것 같던데 정갈함이 지나쳐서 한국인을 위한 한식당 같진 않다.
"
3838,49581,일호식 사운즈한남점,두루미맛집,5.0,4.3,"적당한 가격에 깔끔한 식사 했습니다.
직원분들 응대도 좋았음.
"
3839,49581,일호식 사운즈한남점,RSVP :),3.0,3.8,"미슐랭 빕 구르망
음.. 맛이 예전보다는요..
"
3840,49581,일호식 사운즈한남점,yoo,4.0,4.1,"신선한 재료 깔끔한 맛
"
3841,49581,일호식 사운즈한남점,어디야,2.0,2.8,"여러가지면에서 깔끔하긴하지만  솔직히 맛은 평범한 한식집보다 못한듯 해요.. 여기가 왜 미슐랭가이드에 올랐는지...
"
3842,49581,일호식 사운즈한남점,혁준,2.0,3.6,"분위기는 좋지만 음식의 맛은 가격보다 못합니다 
발렛주차는 3시간에 5천원이라 시간은 넉넉했구요
베스트메뉴인 떡갈비정식을 먹었는데 특별함은 느끼지 못했습니다 
매달 메뉴가 바뀌는지 인터넷에서 보는 메뉴들은 없어서 아쉬웠습니다
"
3843,49581,일호식 사운즈한남점,JJJ,4.0,3.6,
3844,49581,일호식 사운즈한남점,catch,1.0,2.5,"오후3시쯤 “처음” 방문했더니 들어오자마자 4시까지 식사 마쳐야하고, 20분정도 음식 나올시간 기다려야한다 - 식사 빨리드실수 있냐 라고 공손하게가 아니라 쏘아붙이듯 다다다 얘기해서 입구서부터 기분이 팍 상했네요;; (여자 서버분이셨음) 같이 온 지인분이 주차중이여서  저 혼자 들어온상태였고, 먼저 메뉴 시키려고 소고기 스키야키 되냐고 물었더니 그건 디너메뉴라 안된다라고 또 쏘아붙이듯 얘기해서 그냥 나왔어요 ㅡㅡ 아무리 잘나가는 음식집이라고 해도 고객응대가 완전 꽝이네요~ ,응대가 이정돈데 음식이 맛있을지 의문이네요^^ 기본이 안되있는데 ㅎㅎ 절대 다신 안갈것같네요^^

"
3845,49581,일호식 사운즈한남점,이석범,4.0,4.1,"분위기가 좋다고함 워너고
"
3846,49581,일호식 사운즈한남점,ss,4.0,3.9,"깔끔하고 맛도 괜찮은편임(전체적으로 간이 좀 심심해서 호불호는 있을듯) 가격이 비싼편이나 전반적인 분위기 등을 고려하면 가성비 괜춘
"
3847,49581,일호식 사운즈한남점,펭펭,4.0,3.8,"음식 깔끔하고 양도 많아요.
"
3848,49581,일호식 사운즈한남점,인생은맛집,4.0,3.9,
3849,49581,일호식 사운즈한남점,tall165cm,3.0,4.3,"든든한 영양한끼. 사람이 많아서 정신없고 가격대비 서비스나 반찬류가 만족스럽지는 않았다. 정갈한 대신 소식하는 사람들에게는 적당한 양.
"
3850,49581,일호식 사운즈한남점,싫귐,3.0,3.3,
3851,49581,일호식 사운즈한남점,shushupa,4.0,3.8,
3852,49581,일호식 사운즈한남점,도시리,5.0,4.0,
3853,49581,일호식 사운즈한남점,허윤희,1.0,3.7,"저염식이라는데 음식이 다 짬,실망이에요
오늘의 국이라고 오뎅탕을 주고,, 국도 다 식어서 왔네요
기본 반찬은 깍두기랑 감자채볶음에 햄 넣은것
왜인기가 있는지 궁금하네오
"
3854,49581,일호식 사운즈한남점,로피바카인,3.0,3.8,"정갈하고 깨끗한 맛 분위기도 좋아좋아요
"
3855,49581,일호식 사운즈한남점,커피좋아,2.0,3.0,"맛이 변질됐어요. 한남오거리 쪽에 있을 때는 정말 별 다섯개 맛이었는데 사운즈한남 가고 나서 맛없습니다.
재료 신선도 매우 떨어지고요.
싸구려 연어, 닭개장 속 닭고기는 질겼고, 황태구이의 황태는 건조해져서 말라 비틀어지는 맛이었습니다. 이 피드백 보시고 꼭 개선해주셨으면 좋겠습니다. 다시 맛있는 일호식 먹고 싶어요...

"
3856,49581,일호식 사운즈한남점,MJay Ko 고 민정,3.0,3.3,"Korean
"
3857,49581,일호식 사운즈한남점,정하영,3.0,3.0,"깔끔한 식사를 하기 위해서 좋은 곳

솔직히 음식이름과 가격을 보면 비싸지만
맛 이상의 만족감을 주기 때문에 가격이 비싸다고는...

그래도 어떤 사이드메뉴가격은 좀 심하기는 하다

"
3858,49581,일호식 사운즈한남점,최슬기,4.0,3.3,"음식은 맛있어요. 근데 정보에 브레이크 타임이 4시로 되어 있어서 2시 40분 쯤 갔더니, 브레이크 타임은 3시부터고 라스트 오더가 2시 반이라 그냥 나왔습니다. 참고하세요
"
3859,49581,일호식 사운즈한남점,pH,2.0,3.7,"맛은 괜춘. 발렛파킹은 다른데서 하는게..
"
3860,49581,일호식 사운즈한남점,전무익 Ed,2.0,3.5,
3861,49581,일호식 사운즈한남점,카이n,4.0,4.0,"깔끔한 식사
적당한 식사기격에 비해 사이드디쉬는 다소비쌈
"
3862,49581,일호식 사운즈한남점,정은,4.0,3.6,"유린기 정식 / 반숙 계란을 올린 소고기 덮밥
"
3863,49581,일호식 사운즈한남점,양희동,4.0,3.8,
3864,49581,일호식 사운즈한남점,Soil,4.0,3.6,"깔끔한 음식을 원한다면 여기로. 연어구이 먹었는데 괜찮았음. 단, 저녁보다는 점심에 가는게 나을 듯.
"
3865,49581,일호식 사운즈한남점,YUJIN,5.0,4.8,
